name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Volepox virus	28874	species	244735	256	107	0.0
Rotavirus A	28875	species	27989755	2600	860	0.0
Rotavirus B	28876	species	142027	61	29	0.0
IDIR agent	28877	leaf	7852	5	3	0.0
Ustilago maydis virus H1	28882	species	46368	3	0	0.0
Caudovirales	28883	order	0	179	0	0.0
Hydrogenovibrio marinus	28885	species	42404	15	3	0.0
Planobispora longispora	28887	species	8356	8	5	0.0
Crenarchaeota	28889	phylum	0	28	0	0.0
Euryarchaeota	28890	phylum	0	553	18	0.0
Streptomyces pilosus	28893	species	27313	2	1	0.0
Thermoanaerobacterium	28895	genus	0	223	0	0.0
Thermoanaerobacterium saccharolyticum	28896	species	35145	175	0	0.0
Campylobacter helveticus	28898	species	25784	24	11	0.0
Salmonella enterica	28901	species	18921715	9790	3905	0.0
Mycoplasma bovis	28903	species	4099016	4282	2529	0.0
Caedibacter	28905	genus	0	8	0	0.0
Caedibacter caryophilus	28906	species	13593	19	3	0.0
Caedibacter taeniospiralis	28907	species	56308	46	26	0.0
Marchantiales	28908	order	0	44	1	0.0
Cynodon dactylon	28909	species	119662	12	4	0.0
Tripsacum andersonii	28910	species	6508	2	0	0.0
Calycadenia multiglandulosa	28917	species	6934	4	4	0.0
Osmadenia tenella	28925	species	4712	3	2	0.0
Chrysolepis sempervirens	28927	species	22306	1	0	0.0
Fagus crenata	28929	species	194199	60	18	0.0
Fagus sylvatica	28930	species	199907	55	25	0.0
Fuscospora alessandri	28931	species	11667	3	0	0.0
Nothofagus x alpina	28932	species	3729	3	3	0.0
Nothofagus antarctica	28933	species	18498	6	4	0.0
Trisyngyne balansae	28934	species	2747	2	0	0.0
Lophozonia cunninghamii	28938	species	38984	30	4	0.0
Fuscospora fusca	28941	species	9551	7	0	0.0
Lophozonia glauca	28942	species	14411	3	0	0.0
Trisyngyne grandis	28943	species	4912	3	0	0.0
Fuscospora gunnii	28944	species	10126	16	0	0.0
Lophozonia menziesii	28945	species	12766	3	0	0.0
Lophozonia moorei	28946	species	21028	8	0	0.0
Nothofagus nitida	28947	species	11633	18	7	0.0
Lophozonia obliqua	28948	species	15010	3	0	0.0
Trisyngyne perryi	28949	species	1919	2	0	0.0
Nothofagus pumilio	28950	species	13816	14	9	0.0
Fuscospora solandri	28952	species	5810	23	0	0.0
Trema micrantha	28954	species	53960	8	0	0.0
Euphorbia marginata	28955	species	69378	27	6	0.0
Canavalia lineata	28957	species	32390	37	26	0.0
Canavalia cathartica	28958	species	8431	3	0	0.0
Erodium texanum	28960	species	273609	75	37	0.0
Geranium macrorrhizum	28963	species	143564	31	9	0.0
Geranium maderense	28964	species	995279	287	151	0.0
Monsonia emarginata	28966	species	282258	117	69	0.0
Pelargonium cotyledonis	28968	species	318141	89	16	0.0
Monsonia vanderietiae	28970	species	60995	12	0	0.0
Viviania marifolia	28971	species	182567	113	73	0.0
Wendtia gracilis	28972	species	5951	2	0	0.0
Limnanthes douglasii	28973	species	24410	7	3	0.0
Averrhoa carambola	28974	species	256824	239	127	0.0
Athrotaxis laxifolia	28976	species	25321	3	3	0.0
Cunninghamia lanceolata	28977	species	385783	187	77	0.0
Glyptostrobus pensilis	28978	species	229638	186	70	0.0
Sciadopitys verticillata	28979	species	281285	182	80	0.0
Sequoia sempervirens	28980	species	214063	181	84	0.0
Taxodium distichum	28982	species	85654	60	22	0.0
Sclerotiniaceae	28983	family	0	455	0	0.0
Kluyveromyces lactis	28985	species	11442553	6772	3171	0.0
Millerozyma acaciae	28986	species	30575	149	94	0.0
Pleurotus pulmonarius	28995	species	151305	117	9	0.0
Pleurotus smithii	28996	species	13923	54	18	0.0
Dacrymycetales	28997	order	0	1	0	0.0
Alternaria brassicicola	29001	species	233391	17	10	0.0
Cercospora	29002	genus	0	46	0	0.0
Cercospora nicotianae	29003	species	73099	7	3	0.0
Neocallimastigales	29006	order	0	17	0	0.0
Neocallimastigaceae	29007	family	0	23	0	0.0
Araneus	29012	genus	0	4	0	0.0
Haplopelma schmidti	29017	species	113987	85	41	0.0
Centruroides margaritatus	29018	species	2047	1	0	0.0
Litopenaeus stylirostris	29019	species	39475	19	8	0.0
Scutigeridae	29020	family	0	1	0	0.0
Scutigera	29021	genus	0	1	0	0.0
Scutigera coleoptrata	29022	species	115989	69	37	0.0
Podisus maculiventris	29025	species	14914	1	0	0.0
Staphylinidae	29026	family	0	220	3	0.0
Carpelimus	29027	genus	0	2	0	0.0
Drosophila eugracilis	29029	species	68330243	26496	8851	9.52249e-32
Drosophila takahashii	29030	species	65239144	23132	7591	0.0
Phlebotomus papatasi	29031	species	1709190	2638	1571	0.0
Chloropidae	29032	family	0	4	0	0.0
Mycetophilidae	29035	family	0	482	1	0.0
Tapinoma	29038	genus	0	1	0	0.0
Tapinoma sessile	29039	species	310371	139	41	0.0
Crematogaster	29040	genus	0	18	6	0.0
Crematogaster cerasi	29041	species	2680	4	0	0.0
Trichomalopsis dubius	29045	species	17397	14	3	0.0
Ophion	29048	genus	0	40	7	0.0
Encyrtidae	29051	family	0	27	0	0.0
Copidosoma	29052	genus	0	50	0	0.0
Copidosoma floridanum	29053	species	40407208	22925	8220	0.0
Ostrinia	29056	genus	0	38	18	0.0
Ostrinia nubilalis	29057	species	993546	493	206	0.0
Helicoverpa armigera	29058	species	4638978	3799	1932	0.0
Selasphorus	29059	genus	0	1	0	0.0
Panthera uncia	29064	species	174729	30	2	0.0
Martes martes	29065	species	219901	5	2	0.0
Potos flavus	29067	species	55592	15	3	0.0
Ursus maritimus	29073	species	81665115	14087	3065	0.0
Macroglossus minimus	29076	species	118907	21	1	0.0
Eptesicus	29077	genus	0	203	0	0.0
Eptesicus fuscus	29078	species	47777500	8586	2232	0.0
Chaetophractus villosus	29080	species	67829	13	0	0.0
Macroscelides	29081	genus	0	1	0	0.0
Macroscelides proboscideus	29082	species	74750	36	20	0.0
Arctocephalus	29083	genus	0	5	0	0.0
Arctocephalus forsteri	29084	species	1030396	10	6	0.0
Hydrurga leptonyx	29086	species	52829	2	0	0.0
Neomonachus schauinslandi	29088	species	118169	71	46	0.0
Nomascus concolor	29089	species	110451	3	0	0.0
Dolichotis patagonum	29091	species	17867	2	2	0.0
Microtus agrestis	29092	species	612337	18	1	0.0
Akodon azarae	29095	species	17536	1	0	0.0
Akodon orophilus	29099	species	10292	4	3	0.0
Auliscomys pictus	29104	species	4065	1	1	0.0
Calomys	29105	genus	0	1	0	0.0
Calomys lepidus	29106	species	14712	16	0	0.0
Lenoxus apicalis	29115	species	6901	1	1	0.0
Nectomys squamipes	29117	species	50804	10	1	0.0
Oligoryzomys	29120	genus	0	10	8	0.0
Oxymycterus paramensis	29127	species	17675	5	2	0.0
Thomasomys aureus	29131	species	8617	2	2	0.0
Castoridae	29132	family	0	3	0	0.0
Dugong dugon	29137	species	343480	41	15	0.0
Vombatus	29138	genus	0	1	0	0.0
Vombatus ursinus	29139	species	83233	35	13	0.0
Chanos chanos	29144	species	140363	18	10	0.0
Lates niloticus	29147	species	44312	9	6	0.0
Protomelas similis	29149	species	5241	1	1	0.0
Scomber australasicus	29150	species	154902	7	3	0.0
Osmerus eperlanus	29151	species	77987	25	14	0.0
Micropogonias undulatus	29154	species	90176	20	5	0.0
Austrelaps superbus	29156	species	79954	23	0	0.0
Mytilus galloprovincialis	29158	species	2780957	1157	548	0.0
Crassostrea gigas	29159	species	125203376	56334	17836	0.0
Septifer	29160	genus	0	1	0	0.0
Ancylostoma	29169	genus	0	4	0	0.0
Ancylostoma caninum	29170	species	250999	145	47	0.0
Dictyocaulus viviparus	29172	species	196351	128	50	0.0
Neospora	29175	genus	0	15	0	0.0
Neospora caninum	29176	species	324820	359	22	0.0
Quinqueloculina seminulum	29184	species	4034	58	22	0.0
Elphidium	29187	genus	0	1	0	0.0
Acanthamoeba griffini	29195	species	13854	15	0	0.0
Acanthamoeba lenticulata	29196	species	69856	6	1	0.0
Chlorarachnion reptans	29199	species	33049	4	4	0.0
Thalassiosiraceae	29202	family	0	15	0	0.0
Cyclotella	29203	genus	0	5	0	0.0
Cyclotella cryptica	29204	species	44026	7	3	0.0
Stephanodiscus hantzschii	29207	species	23761	1	1	0.0
Stephanodiscus niagarae	29208	species	15741	1	1	0.0
Acrosiphonia	29214	genus	0	1	0	0.0
Acrosiphonia sp. SAG-127.80	29215	species	9128	4	3	0.0
Bangiales	29216	order	0	42	0	0.0
Gigartinaceae	29217	family	0	15	0	0.0
Chondrus giganteus	29221	species	7284	13	0	0.0
Chondrus ocellatus	29222	species	52648	9	3	0.0
Chondrus verrucosus	29223	species	7502	7	0	0.0
Iridaea cordata	29225	species	5759	1	1	0.0
Mastocarpus	29226	genus	0	1	0	0.0
Mastocarpus stellatus	29227	species	60408	1	1	0.0
Mazzaella	29228	genus	0	3	0	0.0
Mazzaella laminarioides	29232	species	31265	8	0	0.0
Phyllophora	29238	genus	0	3	0	0.0
Phyllophora crispa	29239	species	44479	24	0	0.0
Sarcothalia crispata	29243	species	2263	2	0	0.0
Rhodymeniales	29247	order	0	11	0	0.0
Heliothis zea nudivirus	29250	species	218899	91	61	0.0
Escherichia virus 186	29252	species	33170	2	1	0.0
Giardia lamblia virus	29255	species	12485	1	0	0.0
Dasheen mosaic virus	29271	species	113748	21	7	0.0
uncultured crenarchaeote	29281	species	16264208	634	173	0.0
Haloarcula japonica	29282	species	54130	8	8	0.0
Halorubrum distributum	29283	species	13439	1	0	0.0
Halorubrum trapanicum	29284	species	3002004	1887	1251	0.0
Natronococcus	29287	genus	0	5	0	0.0
Natronococcus occultus	29288	species	25277	23	1	0.0
Candidatus Magnetobacterium bavaricum	29290	species	72594	37	19	0.0
Methanococcoides burtonii	29291	species	13449	15	6	0.0
Pyrococcus abyssi	29292	species	13482	10	0	0.0
Planobispora	29298	genus	0	9	0	0.0
Nocardioides plantarum	29299	species	5853	1	1	0.0
Streptomyces arenae	29301	species	47013	23	12	0.0
Streptomyces cattleya	29303	species	53550	375	7	0.0
Streptomyces coerulescens	29304	species	13485	3	2	0.0
Streptomyces griseoluteus	29306	species	12775	3	3	0.0
Streptomyces tenjimariensis	29308	species	68750	50	35	0.0
Streptomyces verticillus	29309	species	126455	66	53	0.0
Mycobacterium haemophilum	29311	species	17964	28	1	0.0
Mycobacterium lufu	29312	species	578	2	0	0.0
Mycobacterium shimoidei	29313	species	18027	12	4	0.0
Mycobacterium hiberniae	29314	species	11960	7	3	0.0
Actinomyces hyovaginalis	29316	species	20151	64	0	0.0
Paenarthrobacter nicotinovorans	29320	species	301747	39	31	0.0
Turicella otitidis	29321	species	6668	18	8	0.0
[Eubacterium] cellulosolvens	29322	species	22343	76	56	3.12195e-06
Thermoanaerobacter brockii	29323	species	26650	40	0	0.0
Thermoanaerobacter brockii subsp. finnii	29325	subspecies	6460	10	0	0.0
Thermoanaerobacterium xylanolyticum	29329	species	6446	182	0	0.0
Alicyclobacillus	29330	genus	0	286	112	0.0
Amphibacillus	29331	genus	0	9	0	0.0
Bacillus thuringiensis serovar finitimus	29337	leaf	88944	29	9	0.0
Bacillus thuringiensis serovar galleriae	29338	leaf	6671199	1428	310	0.0
Bacillus thuringiensis serovar kurstaki	29339	leaf	7074449	2383	19	0.0
Bacillus thuringiensis serovar sotto	29340	leaf	42714	49	17	0.0
Clostridium argentinense	29341	species	12020	55	36	0.0
Clostridium botulinum D phage	29342	leaf	27187	103	10	0.0
[Clostridium] cellulosi	29343	species	2214216	7709	5235	0.0
Sedimentibacter hydroxybenzoicus	29345	species	7736	11	8	0.0
[Clostridium] paradoxum	29346	species	0	1	0	0.0
[Clostridium] scindens	29347	species	45723	73	47	0.0
[Clostridium] spiroforme	29348	species	7566	21	7	0.0
Thermoanaerobacter thermocopriae	29350	species	1522	1	0	0.0
[Clostridium] aldrichii	29353	species	3533	3	1	0.0
[Clostridium] celerecrescens	29354	species	25596	7	6	0.0
Clostridium chartatabidum	29356	species	3784	2	0	0.0
Clostridium collagenovorans	29357	species	2998	2	0	0.0
Cellulosilyticum lentocellum	29360	species	4357	650	0	0.0
Clostridium paraputrificum	29363	species	39139	68	35	0.0
[Clostridium] polysaccharolyticum	29364	species	6395	6	1	0.0
Hathewaya proteolytica	29365	species	3680	1	0	0.0
Clostridium sardiniense	29369	species	26561	19	9	0.0
[Clostridium] sphenoides	29370	species	0	1	0	0.0
[Clostridium] xylanolyticum	29375	species	38041	12	8	0.0
Desulfotomaculum thermobenzoicum	29376	species	11231	86	83	0.0
Staphylococcus arlettae	29378	species	167168	45	18	0.0
Staphylococcus auricularis	29379	species	28607	25	13	0.0
Staphylococcus caprae	29380	species	111267	121	38	0.0
Staphylococcus cohnii	29382	species	330088	304	125	0.0
Staphylococcus equorum subsp. equorum	29383	subspecies	50529	1	0	0.0
Staphylococcus kloosii	29384	species	64493	24	4	0.0
Staphylococcus saprophyticus	29385	species	5648308	13379	501	4.06388e-08
Staphylococcus sp.	29387	species	93277	12	2	0.0
Staphylococcus capitis	29388	species	233165	426	58	0.0
Streptococcus alactolyticus	29389	species	54855	26	5	0.0
Streptococcus gordonii str. Challis	29390	leaf	11038	6	2	0.0
Gemella morbillorum	29391	species	238553	196	62	0.0
Lactobacillus delbrueckii subsp. lactis	29397	subspecies	314365	164	52	0.0
Lactobacillus heterohiochii	29398	species	1019	2	0	0.0
Pseudonocardia halophobica	29401	species	13632	16	1	0.0
Microlunatus	29404	genus	0	118	0	0.0
Microlunatus phosphovorus	29405	species	5061	120	1	0.0
Rhodoplanes	29407	genus	0	153	0	0.0
Rhodoplanes elegans	29408	species	8711	3	0	0.0
Rhodoplanes roseus	29409	species	6511	2	0	0.0
Synechococcus sp. WH 8103	29410	species	2452413	1799	195	0.0
Anabaena sp. L-31	29412	species	23460	14	9	0.0
Nostoc sp. PCC 8009	29413	species	5993	2	2	0.0
Pseudanabaena tenuis PCC 7409	29415	leaf	12307	1	1	0.0
Helicobacter canis	29419	species	60157	35	4	0.0
Nitrobacter vulgaris	29421	species	26828	10	2	0.0
Legionella brunensis	29422	species	13373	21	18	0.0
Legionella oakridgensis	29423	species	20151	109	14	0.0
Methylobacter bovis	29425	species	2942	2	0	0.0
Methylobacterium rhodesianum	29427	species	30761	3	0	0.0
Methylobacterium rhodinum	29428	species	12513	2	1	0.0
Methylobacterium zatmanii	29429	species	29737	10	0	0.0
Acinetobacter haemolyticus	29430	species	242982	104	43	0.0
Psychrobacter phenylpyruvicus	29432	species	11366	8	1	0.0
Moraxella ovis	29433	species	2303157	2796	553	0.0
Neisseria pharyngis	29434	species	41724	5	0	0.0
Pseudomonas flavescens	29435	species	28643	108	1	0.0
Pseudomonas savastanoi	29438	species	243021	75	15	0.0
Pseudomonas tolaasii	29442	species	177864	15	2	0.0
Paucimonas lemoignei	29443	species	31201	19	12	0.0
Xanthomonas albilineans	29447	species	242687	190	32	0.0
Bradyrhizobium elkanii	29448	species	936914	66	33	0.0
Rhizobium etli	29449	species	7176473	986	76	0.0
Rhizobium leucaenae	29450	species	75996	25	8	0.0
Alteromonas sp. M1	29457	species	4581	63	1	0.0
Brucella melitensis	29459	species	10213648	208	75	0.0
Brucella suis	29461	species	20231236	126	21	0.0
Veillonella	29465	genus	0	130	2	0.0
Veillonella parvula	29466	species	1002898	270	24	0.0
Methylocystis echinoides	29468	species	8269	4	0	0.0
Pectobacterium atrosepticum	29471	species	10238733	5546	262	0.0
Salmonella enterica subsp. enterica serovar Adelaide	29473	leaf	118713	5	1	0.0
Yersinia aldovae	29483	species	34671	43	1	0.0
Yersinia frederiksenii	29484	species	126934	58	6	0.0
Yersinia rohdei	29485	species	4406486	2686	1465	0.0
Yersinia ruckeri	29486	species	11549296	6491	862	0.0
Photorhabdus	29487	genus	0	157	3	0.0
Photorhabdus luminescens	29488	species	687950	408	151	0.0
Aeromonas enteropelogenes	29489	species	144179	47	2	0.0
Aeromonas salmonicida subsp. salmonicida	29491	subspecies	1117644	218	66	0.0
Vibrio furnissii	29494	species	108091	225	12	0.0
Vibrio navarrensis	29495	species	67606	24	8	0.0
Vibrio splendidus	29497	species	2018418	429	92	0.0
Vibrio tubiashii	29498	species	108050	37	1	0.0
Mycoplasma haemofelis	29501	species	92833	24	1	0.0
Desulfomicrobium escambiense	29503	species	6247	3	0	0.0
Leptospira inadai	29506	species	7755	1	0	0.0
Leptospira kirschneri	29507	species	66800	23	5	0.0
Leptospira meyeri	29508	species	26466	4	3	0.0
Turneriella parva	29510	species	1292	44	0	0.0
Borreliella afzelii	29518	species	358816	2299	61	0.0
Borreliella garinii	29519	species	856744	941	80	0.0
Borrelia crocidurae	29520	species	81593	491	13	0.0
Brachyspira	29521	genus	0	290	34	0.0
Brachyspira aalborgi	29522	species	49072	2	1	0.0
Bacteroides sp.	29523	species	20584	29	1	0.00603053
Porphyromonas circumdentaria	29524	species	8667	34	3	0.0
Syntrophobacter	29526	genus	0	34	0	0.0
Chitinophaga arvensicola	29529	species	29483	1	1	0.0
Cytophaga aurantiaca	29530	species	4118	1	0	0.0
Flavobacterium pectinovorum	29533	species	18135	4	3	0.0
Flavobacterium saccharophilum	29534	species	10700	9	2	0.0
Cytophaga sp.	29535	species	18946	21	16	0.0
Flavobacterium succinicans	29536	species	30226	1	1	0.0
Pelobacter acetylenicus	29542	species	12244	6	4	0.0
Pelobacter propionicus	29543	species	9004	545	0	0.0
Azoarcus sp.	29544	species	16960	2	1	0.0
Lawsonia intracellularis	29546	species	27576	191	21	0.0
Epsilonproteobacteria	29547	class	0	1106	0	0.0
Rhodothermus	29548	genus	0	97	0	0.0
Rhodothermus marinus	29549	species	132631	467	22	0.0
Acholeplasma axanthum	29552	species	23776	252	23	0.0
Mycoplasma bovirhinis	29553	species	13873	83	21	0.0
Mycoplasma canadense	29554	species	558758	5584	3541	0.0
Mycoplasma canis	29555	species	883407	5531	1168	0.0
Mycoplasma gallinaceum	29556	species	809178	3854	2497	0.0
Mycoplasma gallinarum	29557	species	21754	62	33	0.0
Mycoplasma hyopharyngis	29558	species	9266	26	11	0.0
Mycoplasma hyosynoviae	29559	species	17833	65	16	0.0
Mycoplasma imitans	29560	species	16973	73	30	0.0
Mycoplasma meleagridis	29561	species	13202	26	10	0.0
Mycoplasma ovipneumoniae	29562	species	52241	59	12	0.0
unidentified Anaerocellum group bacteria	29566	species	10404	1	0	0.0
Halomonas meridiana	29570	species	152554	4	1	0.0
Halomonas subglaciescola	29571	species	12775	8	1	0.0
Halomonas halophila	29573	species	23663	24	4	0.0
Taylorella	29574	genus	0	104	0	0.0
Taylorella equigenitalis	29575	species	53352	247	32	0.0
Janthinobacterium	29580	genus	0	156	0	0.0
Janthinobacterium lividum	29581	species	366870	85	51	0.0
Funaria	29582	genus	0	2	0	0.0
Funaria hygrometrica	29583	species	373323	185	81	0.0
Marchantiaceae	29585	family	0	1	0	0.0
Osmunda claytoniana	29589	species	26661	4	0	0.0
Adiantum pedatum	29590	species	183198	2	1	0.0
Acrostichum aureum	29594	species	37948	23	0	0.0
Ceratopteris	29595	genus	0	5	0	0.0
Ceratopteris thalictroides	29596	species	83780	54	15	0.0
Coniogramme	29597	genus	0	2	0	0.0
Coniogramme japonica	29598	species	18165	18	7	0.0
Anemia mexicana	29599	species	15343	35	0	0.0
Blechnaceae	29600	family	0	1	0	0.0
Stenochlaena tenuifolia	29602	species	8459	2	0	0.0
Woodwardia	29603	genus	0	1	0	0.0
Blechnopsis orientalis	29606	species	26695	70	26	0.0
Dryopteridaceae	29607	family	0	21	4	0.0
Tectaria	29608	genus	0	7	1	0.0
Woodsia	29610	genus	0	5	0	0.0
Woodsia obtusa	29611	species	6292	1	1	0.0
Ctenitis	29612	genus	0	1	0	0.0
Ctenitis eatonii	29613	species	21333	7	0	0.0
Diplazium	29614	genus	0	7	0	0.0
Thelypteridaceae	29616	family	0	2	0	0.0
Thelypteris	29617	genus	0	4	0	0.0
Thelypteris palustris	29618	species	25829	1	0	0.0
Hymenophyllaceae	29619	family	0	6	0	0.0
Vandenboschia davallioides	29621	species	14566	11	10	0.0
Crepidomanes thysanostomum	29623	species	9531	1	1	0.0
Vandenboschia striata	29625	species	6680	3	2	0.0
Arthropteris	29630	genus	0	1	0	0.0
Arthropteris beckleri	29631	species	9760	4	4	0.0
Cyatheaceae	29635	family	0	3	0	0.0
Davallia	29638	genus	0	16	0	0.0
Davallia mariesii	29639	species	12296	1	0	0.0
Asplenium nidus	29642	species	143072	8	3	0.0
Syringodium filiforme	29648	species	20135	5	1	0.0
Vallisneria americana	29649	species	54603	7	6	0.0
Najas flexilis	29650	species	235879	88	51	0.0
Ruppia maritima	29652	species	88609	27	9	0.0
Scheuchzeria palustris	29653	species	29830	7	0	0.0
Zannichellia palustris	29654	species	96152	18	7	0.0
Zostera marina	29655	species	653602	387	254	0.0
Spirodela polyrhiza	29656	species	1336457	992	555	0.0
Poa nemoralis	29659	species	32037	14	8	0.0
Bothriochloa ischaemum	29660	species	26299	4	1	0.0
Anthoxanthum odoratum	29661	species	191194	67	31	0.0
Pseudosasa japonica	29662	species	352520	13	6	0.0
Brachypodium pinnatum	29663	species	42490	11	4	0.0
Brachypodium sylvaticum	29664	species	674864	180	116	0.0
Briza maxima	29665	species	144757	80	45	0.0
Bromus tectorum	29667	species	73216	17	7	0.0
Sorghum sorghoides	29670	species	15305	1	1	0.0
Avenella flexuosa	29672	species	24108	2	2	0.0
Eleusine indica	29674	species	569909	59	20	0.0
Elymus canadensis	29675	species	80864	11	3	0.0
Festuca gigantea	29677	species	29369	10	0	0.0
Hakonechloa macra	29678	species	139708	12	0	0.0
Holcus lanatus	29679	species	62600	21	6	0.0
Lamarckia aurea	29682	species	9969	10	7	0.0
Lophatherum gracile	29683	species	27561	3	0	0.0
Lygeum spartum	29684	species	46372	19	10	0.0
Melica altissima	29685	species	13996	5	1	0.0
Melica uniflora	29686	species	23738	2	2	0.0
Nardus stricta	29687	species	46657	9	4	0.0
Oryza eichingeri	29689	species	319169	45	8	0.0
Oryza grandiglumis	29690	species	75518	17	2	0.0
Panicum dichotomiflorum	29692	species	29622	12	0	0.0
Cenchrus longisetus	29694	species	11609	7	0	0.0
